,0,1,2,3,4,5,6,7,8
0,9.19283682621325,1.9485830707786145,-1.123166164925144,3.633730897419137,-1.1951101242170608,1.411424451803053,2.1593698677702005,-0.39840723004087947,-0.15711835944336636
1,2.3878017958022193,-3.7681717420675627,-0.5292926867404201,1.1182638623273586,0.6217749802052802,0.028656354525271505,0.013358093546658458,0.24098845852526138,-0.7119048160296911
2,5.733896279731701,-1.0751737966209134,-0.5517475931812099,0.9120826710188206,-0.17708589843162892,0.5414521472561726,-0.6681664837396049,0.09737373820709137,0.02406564282555886
3,7.122953197708874,10.275589121812805,-3.232789547975114,0.15254703016112925,-2.9608784018284826,3.0534218246170832,1.4299106992325803,1.0595652411325998,-1.4054396667379547
4,3.9353020736780997,-1.9480715678001705,1.38976672631189,2.9406393466998306,0.5467474017693333,-1.2264946427263943,-0.9362125458835743,0.6363760610799973,-0.2638054638996339
5,2.380247150345934,3.9499288955501624,-2.9348767932958175,0.9410368715107604,-1.0560419315215357,-0.4510386519750547,0.49044511571859367,-0.1654438769229238,-0.1334730993382634
6,2.238883308052408,-2.690031277298063,-1.639912928929945,0.14933988773219936,0.04035951797864622,-0.1289484343695864,-0.30156744574506933,0.0836981903112445,-0.08002457152881341
7,2.1432985003775453,2.3402440069495403,-0.8719472621970125,-0.12704285731454454,-1.427436672913712,-1.2570391922409274,0.9740998490315588,-0.6533382619527794,0.2481836470728239
8,3.174924293083733,3.3918129518468407,-3.119985910378652,-0.6012970531658822,-1.5222903919203798,0.5595447276551305,-0.21510369959346298,-0.6873411939753598,0.5119238979503742
9,6.351746789526093,7.72717406686484,-4.341915813265785,-3.375201579943465,1.710263142440927,-0.7239087403159163,2.5198398244746496,0.36514888941475004,-0.7173966873313735
10,-0.8104137708452933,-2.6592754976869593,-0.4888297938745981,-1.672566564137258,0.27581156913957044,0.12733183873981538,0.6250123175381547,0.1657495467394606,-0.30138055797782815
11,2.6511004772424,0.0665679265664486,-1.5264552984284547,0.05126156174295168,0.33195111557128937,0.7648666377047482,0.6660924496743922,0.6195450657489701,-0.4009408158529636
12,8.185034458147951,2.70097649261297,5.730230807404685,-1.1122565548373662,1.0434704479700219,2.594571243125384,0.9414973501780544,-3.3217839997427845,-0.7477883706292303
13,0.34212591399015396,-0.9682792608579334,1.7171715837733297,-0.5950029515744095,0.46801050991252113,1.0076601120936803,-1.799081151879844,1.106657353107499,0.26762515669011555
14,4.342379194647854,4.861083312492754,-2.816115538733414,-1.454557034967452,1.2900628482845649,-0.3497162379130149,0.7428804951154889,-0.2809261739080871,-0.6751038033714236
15,4.075656175346036,2.97706118036768,-3.12527414889675,-2.4580708567479594,-0.4083421223931656,0.4957779789252986,0.9150568590202588,0.3025236677276771,0.4569401360469138
16,0.23005501571000475,-1.5647577252734426,-0.8025191537880191,-0.6505829141841251,-0.49471104987948955,-0.7621910180301407,-0.08684701919719308,0.029508982461591338,0.5032261712626095
17,4.418010915982992,1.4186703334195117,-2.2703190300830185,-0.1862724145668976,-1.4238611922717326,-0.7524893109854615,0.44198484979110086,-0.4137697442198207,0.018673098998895993
18,4.948703550565118,-4.11433352496481,-0.31474911073336126,-0.08820651787104299,-0.05671517579036263,-1.1376888534383145,-0.25128286196935096,0.7421519448059642,0.4104471542506503
19,-1.237063356955229,-0.18821495375647587,-0.5932834977755022,1.596346097261744,-0.44215423440872037,-0.04863678111069712,-1.2016874481712045,0.403625711057909,0.40530042887107515
20,-1.5781612348121747,0.5728081925090145,-1.801446705342663,1.125275726780624,-0.39526973340747906,0.43084125271406876,0.33848365971527233,-0.8619594368439044,-0.18720117416460438
21,-3.557336373550016,1.6629499036242443,0.45118744720164045,2.073764683191487,-0.49074649913182483,-0.7700683482173313,-0.1910387369968774,-0.24446205893708997,0.5468962125135729
22,4.733210788209761,3.304963728293768,-1.4665366905115729,2.0411500839765133,-0.026220122148075956,3.0230438600355534,-1.007179749634767,0.10463671232834126,0.16851144551635022
23,4.2085242090499,-5.128366513937134,-0.7524020249978466,-0.8627102694525461,-0.47096791574104724,-0.5958404334797736,-0.07482841270461321,0.18025270884186323,-0.36412611932048805
24,4.9496320739837385,-1.5437522881334136,-1.7131939317219043,0.04675916638473119,-1.7392301992461703,-0.8128796202763117,0.8003053281361613,0.419909063642462,0.8116791252269059
25,7.098562854912059,2.0186103371086257,-0.029009635418771374,2.587950603680542,-2.0393399178084834,1.1842014785027424,0.6018535054736692,-1.3074116550254824,1.1010107049832478
26,3.5102626039718334,2.1716251156448347,-3.894546414458305,-1.2957596791006976,-0.0682180421972023,0.7873573356314526,0.2899189758726638,-0.4959775862839677,0.1131903813533769
27,3.06405388606312,-1.876552347687515,2.5817477011413414,0.12848441550210055,-0.11666512663456946,-0.9075950598840867,-0.6458347560279893,0.34047380961027895,-0.04391228308563342
28,4.007264143655832,0.5372421605295613,-2.7616256345495125,-1.8983875071122427,-0.5256728952674168,0.19284876992607164,0.1611302170203316,0.3788345380098527,0.3572885533113623
29,1.7153097265431423,-1.5237050229684252,0.14618709369793398,1.911386410976119,0.5361232437205083,0.03625982379077561,0.18403037761059962,-0.21890224048546023,-0.38166862686225805
30,6.0594455135050485,-0.7571774508791138,-0.3492393995162685,-1.0642175341348241,-0.7461052508461178,0.24208034711180798,0.46197675501386626,-0.29207051441243176,0.28474253713077224
31,2.9022361049997802,4.005295512374856,-3.0014624576442044,-0.32531637954507825,-0.8553558362463949,1.2346794017488434,1.9780884430085444,0.20263180433801742,0.5646450504114744
32,4.554782688815774,0.3375361539050545,-0.7543008027122942,-0.7003299807221136,-1.548545335792668,-0.19100756711943828,-0.8895841127080094,-0.24405671908195212,0.4429083799542476
33,4.990602722476019,-1.1325889056920777,-2.5773841692215447,-1.217261783143568,0.6699148757044658,0.26747897857172953,1.0326168593628304,1.1427318589048472,-0.5667916562022187
34,2.9853407889708548,0.7584232425067486,-3.4937617184101453,0.05426029028961561,0.16709995161444324,1.0017865202128418,0.7707720248202227,0.21032413503058003,-0.5856470099045273
35,2.766369157777753,-0.3543559424727815,-1.8969629974614741,-0.5342558740827195,-0.884020442182548,2.0110356612488394,-0.7205951332345082,1.4126341120187385,0.19696222454575152
36,1.296198765020818,0.9131962762388732,-1.5757686737497723,-1.0431666396291166,0.4147217156772696,0.5685950133792657,-0.14272090079137675,0.48862760438085506,0.3912380423830274
37,-3.7493133959384894,-1.413473117642519,1.7323077927931212,-0.5654425488546035,0.08033942716600226,0.2902689209439087,-0.8050396064224745,-1.7088436201624233,-0.8924491198742973
38,-0.998068900880086,-3.3512929231738093,4.305573840158021,-0.5612096162751378,-0.46437280100846534,-1.4944563854077018,1.2802547745841124,-1.49956795677518,2.1023810214037635
39,0.7652641153962592,0.8862439528803246,-2.704918312763382,-0.2747797497720731,0.8104294442657252,-1.0373508562035854,-0.17772440343948329,0.19825784331704568,0.43153292719629377
40,-2.15095347073042,-1.923991615836221,-1.1804841584142833,-1.113198027103733,0.44847173808417734,0.9291124825252499,0.04187255489649896,-0.04864264307531547,0.6671610623452773
41,-0.09333138656721264,2.260752006193163,-1.9047264819066598,-1.4423071234931648,-1.7053639599794785,-2.1226384455936675,-0.4969786515968032,-0.4844533361956418,0.9133158058650803
42,9.08799967726132,2.0186730993370205,2.1412262906442967,-1.0692440225424487,0.7979314288465846,4.311093719883478,0.43416547669300964,1.3882376865001083,-0.35282793094787873
43,0.9904537655030475,0.9849300203816983,-2.3107336560423946,-0.2768255074628554,-0.6405109848033959,0.24278169405483013,0.613773490019052,-0.0678689217836564,0.2827611462022036
44,-0.2935465509280981,-0.13709909082096378,-3.301931920778921,-1.0097858647198035,-0.022510881810634153,0.11014620004847428,0.2336042340200087,0.17502686699961287,0.544920307117036
45,5.380940406937094,-0.13487697768516718,-1.6788425626741061,1.5076949095842855,0.15199820704763048,0.42390481235850636,-0.7881745339687442,0.7907864967265709,0.11155511222890102
46,-4.581936672186456,1.4842203177723552,0.04207461161204651,0.29622912941152646,-0.7138525125300126,0.5759267601744834,0.22320193522419093,0.8683331497539785,0.3285473952657938
47,1.700006886837164,2.352271793659258,-3.0780890942518457,-0.06602095276021375,-1.056466408749599,-0.28210962807113266,-0.16062044690759383,0.018960064070753343,0.5923305269869727
48,-2.136445277284102,0.09582960948792914,-1.4924118891214917,1.1210632056051355,-0.06803722858499013,-0.6934917304824691,0.19733401965726174,-0.040079422666230276,0.4198102413941773
49,-1.5674789972081586,-1.2084332137933993,-0.36915910575910194,-1.4756288221072753,0.17275043757654665,0.5452839168251544,-0.684479032053116,-0.5563520421478031,0.6062363594070974
50,-3.54290555746375,-1.2824955784727397,1.0182109359875748,-0.6081562387040473,-0.2196359224009473,0.26624788286066353,0.4540370964214769,0.123960471590162,0.2596094150517889
51,-3.157814050181375,-1.6889585955389235,-0.49629371823289525,0.19401210290028376,1.4399175504094435,-0.256538737339114,0.44533540160339335,-0.05793083363780274,-0.49250949608950073
52,-3.4504885435159123,-0.4982187141501249,-0.1525179571135782,0.5754864186421965,-0.05231488099961637,0.6298908854626583,0.06082708951156989,0.5113227846148091,0.4139874504365327
53,3.3025509513789904,-1.1309378049443028,0.8263925990465812,0.9827170121329992,-1.1952630043010357,0.7078496853622083,0.6485099598121999,-1.539114767918158,-0.6148311114859395
54,-0.674619285571829,-2.1164097168639993,-1.3962197485458385,-1.04313868032109,0.24181680158687313,-0.6566550554732536,-0.21545318376423386,0.20769848828357204,0.5057830173404337
