,0,1
0,-0.05365471016883481,0.04907797170322736
1,0.01774472321864744,-0.015900312129531836
2,0.02191866059142315,0.016962941420500605
3,-0.11049334490470408,0.07349969887297504
4,0.007880168259852834,-0.01602919943904961
5,0.05252551936170938,0.16198001439669543
6,0.011679444607116271,-0.001778957876777433
7,-0.0015159338063166893,0.07838349714542675
8,0.02199728121826805,0.14315360624708462
9,0.012253144783374501,0.1645598111834461
10,0.0017952756857013592,-0.014278861331165064
11,0.014304307708068911,0.044103611527657724
12,-0.008252021862632235,0.0869023837940695
13,-0.0061042604147599835,0.015275549637485633
14,0.012234829051507343,0.11089952655095645
15,0.03804854115039845,0.13676991045375847
16,0.005751338794653185,0.003994576738672498
17,0.0209397758946622,0.08733141224661607
18,0.04287119944648477,0.012683037729346341
19,0.028211943372900124,-0.011376922218025734
20,-0.003118890383168059,-0.011689836100212389
21,-0.021501379650589333,-0.01987837125853787
22,-0.06509451375524869,0.0538439631456536
23,0.04361575471058126,0.011294788590234445
24,0.035635912282853774,0.03010267740669198
25,-0.022470615853722425,0.11568131172424824
26,-0.004915750190408356,0.09589257637081765
27,0.014145206503695466,0.006263498123692798
28,0.024615440373123115,0.08365288046238478
29,0.009300546787271019,-0.009171116302509837
30,0.005975010528912417,0.01396794862280968
31,0.0889603137812458,0.18690118655203375
32,0.015721244057124106,0.024666488810224468
33,0.025841302726900425,0.055905475526850476
34,-0.005062105870819983,0.06177286099352473
35,-0.0069138469871463035,0.0270905003511777
36,0.003956770928988031,0.037639026090776635
37,-0.00026162467172870935,-0.03686811291243175
38,-0.011447416317648403,-0.06351641220291676
39,0.01611254075345165,0.03254443595845356
40,-0.00763571248287339,-0.010778949866201266
41,0.012082908023949443,0.03826407375026275
42,-0.02616749923304955,0.07290906657834362
43,0.012714154856018983,0.04279113558535148
44,0.022311157789803242,0.019541635419207323
45,0.028130381211702138,0.037251013571922814
46,-0.03430694553164296,-0.01605397958710876
47,0.04288642518099749,0.10032621933189084
48,-0.020786964582769567,-0.013925993600214237
49,-0.0045171500928302705,-0.0052133568744617345
50,-0.016523105965901286,-0.007810399445556684
51,0.00039205596466847237,-0.012715435272908995
52,-0.004171417368839064,-0.025446610563630123
53,0.023759844293634334,0.0007026892385245606
54,0.0015236060573964316,-0.003079273372551077
55,-0.008958018746601971,-0.013291374999592927
56,0.03611236409761147,0.015483308576159174
57,0.009380664181797865,0.04748069201758111
58,-0.01055196174160096,-0.01802647379002926
59,-0.06068209436783584,-0.011463077227388811
60,0.04154589643166989,-0.21758742515167845
61,-0.02227532875520186,-0.039639636273700096
62,-0.001191853689521097,0.0693531541032695
63,0.0014408319708258538,-0.16882431280860188
64,0.0251294286965316,0.05912500555766717
65,0.028243541955241647,0.04058315119265021
66,-0.013406861060385467,-0.020844567533976177
67,-0.005109226051796444,-0.01444359041777259
68,-0.15848166244738635,-0.03861396044501368
69,0.007461550828586783,-0.024756588546663075
70,0.028483212601608333,-0.009564133643493282
71,-0.09634880807995141,0.01464612529502287
72,0.028528625746349217,0.08828690697798831
73,0.03566779961437287,0.007873863471868178
74,-0.004699734181593416,-0.013496771275444193
75,0.006951794361523457,0.003204841925286179
76,-0.0227118762966911,-0.02754469960191084
77,-0.012339413180786286,0.033889916263281826
78,-0.011265996086127678,0.05811808335419231
79,-0.00722812204209583,-0.008966743143376442
80,-0.009400750471409083,-0.013213519361669809
81,0.04588042817279601,0.06964701851767449
82,0.2506917709393077,-0.009973740479293988
83,0.028762537969728955,-0.0004041660141799949
84,-0.004211425190708731,-0.015489294181575804
85,0.04513758533762219,-0.010436841439912034
86,-0.03367319663359073,0.01906089392130099
87,0.014675570767231048,-0.0007780084623302506
88,-0.001159810024102842,0.003588545304740634
89,-0.05038696299297708,-0.003416845294082267
90,-0.006373585106047339,-0.004581070342660091
91,0.007902035735604072,0.0007344401733516623
92,0.012100674185442854,-0.019811127817395364
93,-0.002465415700657801,-0.012308692618574524
94,-0.01099516730223088,0.024869553861890742
95,0.03128446555225024,-0.01044593669245909
96,-0.01341190098646134,-0.021909072815738846
97,-0.007287135159605114,-0.02646944266549385
98,-0.021038788231754403,-0.017417341821386295
99,-0.0016314992279841817,0.022160508430431776
100,-0.0027742630448649684,0.0020898761854265275
101,-0.041536915300401406,-0.03422423792387497
102,-0.007302299342309353,-0.010052226008516081
103,-0.00848582286839239,0.006279258285885728
104,-0.01821914527297297,-0.013442618118215177
105,0.025762559284724054,0.1480448252823569
106,0.0006126662012618661,0.0153445617459049
107,-0.025698215947209543,-0.003522553920593391
108,0.1433507496970809,0.012823953362042687
109,-0.018426301592707882,0.002403823572318886
110,-0.04832324452625634,-0.030397427739175892
111,-0.03015620173126384,0.04237526073473516
112,-0.12016495509991439,0.011250122806421597
113,-0.051122245983975814,0.014499415528172993
114,-0.05149074086643679,-0.002956680836897589
115,-0.00930011251614337,0.007302297128299912
116,0.02196086103982152,-0.03812673241509068
117,0.0360998763789879,0.09324864941572676
118,0.027800537917942104,0.08251476236757521
119,0.018276843255912542,-0.005964660089198145
120,-0.0341947401911625,-0.024156867233280886
121,0.03173545817530958,-0.0034972885083443817
122,0.2259241980951492,0.026757410118885428
123,-0.008920154678539984,-0.010422757338365712
124,-0.0068718513878940415,0.018344742685369723
125,-0.0004771025837071244,-0.01892388719237776
126,0.0032188392642787805,0.011684037341997647
127,0.0232397728096045,-0.03211819577381515
128,-0.08508192747652514,0.019007832215467705
129,0.01988939707029768,0.011341279337741081
130,0.006684641717914011,-0.01027316801383929
131,0.01215386045824882,0.000668658264015902
132,0.02170658164847,0.007200110283680004
133,0.00811359197720046,-0.01180780465946572
134,0.017919664365489304,-0.0017180470139746724
135,-0.011532586459231838,-0.0008639245847485355
136,-0.01748859806671823,-0.0266809558357015
137,-0.0011402501769934396,-0.01949009685904188
138,0.0032961933811715624,-0.029510752420617556
139,-0.0004177921926625666,0.00036823519491815254
140,-0.02196569303275682,-0.047463308418153924
141,0.019382924998355457,-0.006657840543739954
142,-0.01458083889076884,-0.02207385956401993
143,0.01012223038195513,-0.00930935323456182
144,-0.002501915111382383,-0.011339584769750208
145,-0.07214487880584151,0.006070980889523021
146,-0.09793343400272678,0.042182401105155504
147,-0.08208859550756147,-0.061258107078948604
148,0.0268541216101134,-0.006639474957592793
149,0.004884652498596804,-0.017237957592160357
150,0.004813403218757666,-0.06891861826504653
151,-0.20334442219126517,0.041055242479728644
152,-0.22478429437562875,-0.00580428478480239
153,-0.011265336720671777,-0.024203418196698905
154,0.044840371574410336,-0.0028822701315619863
155,-0.006336143846432628,-0.013853303292999095
156,-0.00487997412402202,0.012699895857033775
157,0.010252189046768771,-0.03831603081150828
158,-0.000498761941849106,-0.01992248339338871
159,-0.0018113610483853348,-0.024137442309029186
160,-0.043660912464941755,-0.008011349120633185
161,0.00671985162816004,-0.043373572062326164
162,0.025073984431206245,0.02662398110082337
163,-0.010357729611765593,0.0021829190937865256
164,0.03342744524277324,-0.0037624235320608893
165,-0.003825301778895892,-0.01505817245845223
166,-0.029794114477983413,-0.028535072328468705
167,0.01808500228487196,-0.010239352666618736
168,-0.015656159854316093,-0.002759970443694311
169,0.001719080284440247,-0.017662202373465767
170,0.012529441143337754,-0.0202705597132997
171,0.0043169781621569675,-0.0011063189172413473
172,-0.008334541308772932,0.09335563286848592
173,0.02477748325666538,-0.06920925187428414
174,-0.025937327437208106,-0.01608309497134973
175,-0.03238019828683663,-0.03383845119630684
176,-0.1816583107800889,0.005464516394417383
177,-0.033714676860149714,0.03617958178989582
178,-0.004016675107616649,-0.022336780673047382
179,0.009660606739308807,-0.01771232838591874
180,0.2686150913018766,-0.020785175080204644
181,0.09513948658570173,0.10576674828979477
182,0.001673039560510882,0.02115562170246331
183,-0.0029310987162360427,0.026112342908656862
184,0.03073525956644293,0.01054740199782276
185,-0.060648406600684504,0.004175810222822804
186,0.0039688864603707585,-0.010759883410766443
187,0.002831133857160467,-0.010979164520236284
188,-0.01308358034514142,-0.015643275046399095
189,0.0022110767820973116,-0.016093897680281362
190,-0.1053167888514208,0.08228555690676088
191,-0.03746559786410307,-0.06429580326164158
192,-0.01003708267261924,-0.03303413660778476
193,0.009326939197805403,0.06530960607117166
194,-0.05150543472427411,0.028671202008397477
195,-0.005620136997448032,-0.014575548722450943
196,0.01295355659288228,0.042560857081114234
197,0.00571311186695838,-0.0029588921986042835
198,0.011215946269398529,0.025096390899611742
199,0.021398179364748995,0.045642477270188025
200,-0.0038323311794137005,-0.003344359169821287
201,0.0007341867414488029,0.01404143020281829
202,0.16131380063540557,0.02751542660504154
203,0.008143157882738582,0.0966581510279928
204,0.001144705217213722,-0.006665423413660304
205,0.040181733643925965,0.0019270936803384153
206,-0.014759375029672216,-0.021366727739267198
207,0.01865765088345444,-0.018888952000529695
208,0.03604449815079416,0.030623454096617868
209,0.03641105350380406,-0.021831704289123392
210,0.021343256688237826,-0.03855731596938847
211,-0.009933187738017983,-0.003552931290988416
212,0.010974118444416078,-0.2480894211640602
213,0.10330984653896416,-0.16205265904431618
214,-0.08657747719655454,0.027318345740664506
215,0.049116623410514856,0.057983939232123395
216,-0.0644544280017309,-0.00908742503849172
217,-0.02843859761180311,-0.034351698561089744
218,0.03385277963805417,0.0008144417884755478
219,0.032309253277143575,-0.04022818479884993
220,0.0031913617742029277,-0.018973956273058992
221,-9.389461830712487e-05,-0.010925107070337683
