,0,1,2
0,0.10636931656199844,0.03457257881739914,0.03751750332065921
1,0.03403767609384954,0.03273415116766584,-0.05809908808560116
2,0.06438921607434947,0.012468207011045396,-0.024600757834711277
3,0.07450837246309214,-0.018533700697039496,0.1354966441684689
4,0.049223736785132186,0.018182019999684808,-0.019541920336905827
5,0.035501103085623015,0.04320704409280888,0.06582331987785635
6,0.0302750021022909,0.032883521521053345,-0.04383411515638463
7,0.027209559578972142,-0.00765169212267942,0.04293785123785392
8,0.03941224839765424,0.020204970579400704,0.03882759632826225
9,0.08491545528196992,0.003717721419420471,0.13215143872637572
10,-0.009467641423869322,-0.007479162837827562,-0.05090342033951763
11,0.03389701030846079,0.023066081915050884,0.004086748546302019
12,0.07285808035568908,-0.12517479619764826,0.028964215915771002
13,-0.008293495055142014,-0.04639099542019312,-0.042730513167476156
14,0.057131430684172174,0.015380765511240676,0.07892759819907202
15,0.05046039518414973,-0.003965711596304454,0.03634113238686991
16,0.005561029292916166,0.006078301727590434,-0.027932153356278563
17,0.054319233596562114,0.016875881704458574,0.02139800137183192
18,0.060805041708909865,0.008626047948395305,-0.06367224699070886
19,-0.011718299031297653,0.03300335458572405,0.0008198079665016206
20,-0.013184032984329696,0.04399248582640959,0.01009885431113783
21,-0.034493673047474166,0.02809264121324219,0.0461215504883373
22,0.05114507548248093,0.024304469401770598,0.040096767735086636
23,0.05367634840624937,0.009024976094875004,-0.08557257081523093
24,0.059925316699484414,0.013857971475637193,-0.02370363214432948
25,0.07674986352978112,0.0007443830308946492,0.021297823796628312
26,0.047133953780345614,0.035539180230432926,0.02793757859543811
27,0.03205709187684449,-0.03904092085257807,-0.02939713099349177
28,0.04919515085611475,0.009306896532124805,-0.0006901219134231272
29,0.02313113422958741,0.0324974239897714,-0.010683184007514453
30,0.06727601422221088,-0.016129615909191215,-0.015757766333586026
31,0.03832004466346924,0.015677001394641787,0.06401053431480763
32,0.04972750347592077,-0.009867583694994818,-0.007295799450057816
33,0.06394793568734157,0.02310209610933825,-0.01758743380282704
34,0.0426896028100915,0.0526724155448161,0.013799891053513938
35,0.026916625087759834,0.0057977311322941,-0.02236823737137451
36,0.015971987521330396,0.005448074430104935,0.006497226651246052
37,-0.045312168484394295,-0.017094882952659707,-0.03392375827019144
38,-0.02194990864807645,-0.0711255036111964,-0.043451799424407134
39,0.0170331486501097,0.048416238515684655,0.018954934921817195
